"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_SNUG",1139874,16615.8555000001,2023-01-14 18:35:00,0,"soa","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16615.8555000001
"cc23_SNUG",1139991.32,16733.1755000001,2023-01-14 18:36:57,0.49,"oth non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16733.1755000001
"cc23_SNUG",1139992.25,16734.1055000001,2023-01-14 18:36:58,1.62,"sql non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16734.1055000001
"cc23_SNUG",1140006.84,16748.6955000001,2023-01-14 18:37:13,0.5,"oth non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16748.6955000001
"cc23_SNUG",1140011.94,16753.7955,2023-01-14 18:37:18,1.31,"str cub non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16753.7955
"cc23_SNUG",1140016.03,16757.8855000001,2023-01-14 18:37:22,1.06,"oth non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16757.8855000001
"cc23_SNUG",1140018.04,16759.8955000001,2023-01-14 18:37:24,1.21,"oth non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16759.8955000001
"cc23_SNUG",1140021.99,16763.8455000001,2023-01-14 18:37:28,0.46,"oth non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16763.8455000001
"cc23_SNUG",1140025.38,16767.2355,2023-01-14 18:37:31,0.61,"sql non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16767.2355
"cc23_SNUG",1140025.98,16767.8355,2023-01-14 18:37:32,0.48,"sql non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16767.8355
"cc23_SNUG",1140026.7,16768.5555,2023-01-14 18:37:33,25.87,"fed foc","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16768.5555
"cc23_SNUG",1140028.99,16770.8455000001,2023-01-14 18:37:35,0.34,"oth non","483","MS","cc23_SNUG053.wav","cc23_SNUG_aud_MS_483.txt",16770.8455000001
