"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_KNIN",121972.4,6767.31074999999,2023-01-02 23:49:20,0,"soa","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6767.31074999999
"cc23_KNIN",122028.27,6823.18075,2023-01-02 23:50:16,1.84,"whp foc","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6823.18075
"cc23_KNIN",122034.69,6829.60075,2023-01-02 23:50:23,2.22,"whp foc","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6829.60075
"cc23_KNIN",122042.41,6837.32075,2023-01-02 23:50:30,2.35,"whp foc","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6837.32075
"cc23_KNIN",122049.26,6844.17074999999,2023-01-02 23:50:37,1.88,"whp foc","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6844.17074999999
"cc23_KNIN",122056.14,6851.05074999999,2023-01-02 23:50:44,1.88,"whp foc","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6851.05074999999
"cc23_KNIN",122063.17,6858.08074999999,2023-01-02 23:50:51,1.74,"whp foc","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6858.08074999999
"cc23_KNIN",122182.03,6976.94074999999,2023-01-02 23:52:50,0,"eoa","187","CHC","cc23_KNIN008.wav","cc23_KNIN_aud_CHC_187_finished.txt",6976.94074999999
"cc23_KNIN",124711.98,9506.89074999999,2023-01-03 00:35:00,0,"soa","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",9506.89074999999
"cc23_KNIN",125378.57,10173.48075,2023-01-03 00:46:07,3.56,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10173.48075
"cc23_KNIN",125459.48,10254.39075,2023-01-03 00:47:28,37.57,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10254.39075
"cc23_KNIN",125498.08,10292.99075,2023-01-03 00:48:06,20.32,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10292.99075
"cc23_KNIN",125533.97,10328.88075,2023-01-03 00:48:42,43.41,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10328.88075
"cc23_KNIN",125582.7,10377.61075,2023-01-03 00:49:31,34.34,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10377.61075
"cc23_KNIN",125643.87,10438.78075,2023-01-03 00:50:32,17.1,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10438.78075
"cc23_KNIN",125661.82,10456.73075,2023-01-03 00:50:50,7.57,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10456.73075
"cc23_KNIN",125670.45,10465.36075,2023-01-03 00:50:59,26.08,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10465.36075
"cc23_KNIN",125721.1,10516.01075,2023-01-03 00:51:49,3.98,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10516.01075
"cc23_KNIN",125728.25,10523.16075,2023-01-03 00:51:56,11.28,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10523.16075
"cc23_KNIN",125744.52,10539.43075,2023-01-03 00:52:13,5.19,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10539.43075
"cc23_KNIN",125757.26,10552.17075,2023-01-03 00:52:25,3.33,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10552.17075
"cc23_KNIN",125783.86,10578.77075,2023-01-03 00:52:52,4.8,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10578.77075
"cc23_KNIN",125803.42,10598.33075,2023-01-03 00:53:11,3.7,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10598.33075
"cc23_KNIN",125809.57,10604.48075,2023-01-03 00:53:18,19.82,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10604.48075
"cc23_KNIN",125830.94,10625.85075,2023-01-03 00:53:39,12.84,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10625.85075
"cc23_KNIN",125845.16,10640.07075,2023-01-03 00:53:53,11.42,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10640.07075
"cc23_KNIN",125862.01,10656.92075,2023-01-03 00:54:10,12.26,"fed foc","89","JMW","cc23_KNIN008.wav","cc23_KNIN_aud_JMW_89_finished.txt",10656.92075
