"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_SAMI",921642.53246875,0,2023-01-12 05:57:12,0,"soa","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",0
"cc23_SAMI",921773.43,130.897531250026,2023-01-12 05:59:23,0.05,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",130.897531250026
"cc23_SAMI",921774.41,131.877531250007,2023-01-12 05:59:24,0.1,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",131.877531250007
"cc23_SAMI",921775.76,133.227531249984,2023-01-12 05:59:25,0.06,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",133.227531249984
"cc23_SAMI",921776.82,134.287531249924,2023-01-12 05:59:26,0.06,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",134.287531249924
"cc23_SAMI",921779.62,137.08753124997,2023-01-12 05:59:29,0.07,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",137.08753124997
"cc23_SAMI",921781.58,139.047531249933,2023-01-12 05:59:31,0.09,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",139.047531249933
"cc23_SAMI",921782.7,140.167531249928,2023-01-12 05:59:32,0.31,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",140.167531249928
"cc23_SAMI",921784.6,142.067531249952,2023-01-12 05:59:34,0.08,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",142.067531249952
"cc23_SAMI",921787.78,145.247531250003,2023-01-12 05:59:37,0.06,"oth non","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",145.247531250003
"cc23_SAMI",921793.33,150.797531249933,2023-01-12 05:59:43,0.08,"oth foc","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",150.797531249933
"cc23_SAMI",921794.67,152.137531250017,2023-01-12 05:59:44,0.18,"oth foc","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",152.137531250017
"cc23_SAMI",921811.01,168.477531249984,2023-01-12 06:00:00,0,"eoa","441","VD","cc23_SAMI045.wav","cc23_SAMI_aud_VD_441_finished.txt",168.477531249984
