"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_JLP",485280,20085.347166667,2023-01-07 04:44:40,0,"soa","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20085.347166667
"cc23_JLP",485280.13,20085.477166667,2023-01-07 04:44:40,3.59,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20085.477166667
"cc23_JLP",485284.91,20090.257166667,2023-01-07 04:44:45,2.74,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20090.257166667
"cc23_JLP",485289.13,20094.477166667,2023-01-07 04:44:49,2.72,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20094.477166667
"cc23_JLP",485292.69,20098.037166667,2023-01-07 04:44:53,2.93,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20098.037166667
"cc23_JLP",485296.85,20102.197166667,2023-01-07 04:44:57,3.57,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20102.197166667
"cc23_JLP",485301.03,20106.377166667,2023-01-07 04:45:01,1.12,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20106.377166667
"cc23_JLP",485306.12,20111.467166667,2023-01-07 04:45:06,2.75,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20111.467166667
"cc23_JLP",485310.07,20115.417166667,2023-01-07 04:45:10,3.72,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20115.417166667
"cc23_JLP",485314.7,20120.047166667,2023-01-07 04:45:15,2.82,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20120.047166667
"cc23_JLP",485320.56,20125.907166667,2023-01-07 04:45:20,2.01,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20125.907166667
"cc23_JLP",485324.73,20130.077166667,2023-01-07 04:45:25,3.11,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20130.077166667
"cc23_JLP",485329.29,20134.637166667,2023-01-07 04:45:29,2.95,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20134.637166667
"cc23_JLP",485334.02,20139.367166667,2023-01-07 04:45:34,2.96,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20139.367166667
"cc23_JLP",485338.68,20144.027166667,2023-01-07 04:45:39,3.09,"snr foc","snores1008","MLF","cc23_JLP012.wav","cc23_JLP_aud_MLF_snores1008.txt",20144.027166667
