"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_PALA",127963.6,12761.139375,2023-01-03 01:26:00,0,"soa","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12761.139375
"cc23_PALA",127991.53,12789.069375,2023-01-03 01:26:28,0.95,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12789.069375
"cc23_PALA",127995.23,12792.769375,2023-01-03 01:26:32,1.37,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12792.769375
"cc23_PALA",128022.62,12820.159375,2023-01-03 01:26:59,1.22,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12820.159375
"cc23_PALA",128033.08,12830.619375,2023-01-03 01:27:09,1.32,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12830.619375
"cc23_PALA",128040.06,12837.599375,2023-01-03 01:27:16,0.68,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12837.599375
"cc23_PALA",128044.69,12842.229375,2023-01-03 01:27:21,1.48,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12842.229375
"cc23_PALA",128048.08,12845.619375,2023-01-03 01:27:24,1.61,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12845.619375
"cc23_PALA",128053.55,12851.089375,2023-01-03 01:27:30,1.83,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12851.089375
"cc23_PALA",128063.5,12861.039375,2023-01-03 01:27:40,1.99,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12861.039375
"cc23_PALA",128068.6,12866.139375,2023-01-03 01:27:45,1.37,"grn foc","195","CHC","cc23_PALA005.wav","cc23_PALA_aud_CHC_195_finished.txt",12866.139375
