"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_HONR",126170.01,10965.86715625,2023-01-03 00:58:00,0,"soa","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",10965.86715625
"cc23_HONR",126263.12,11058.97715625,2023-01-03 00:59:33,0.95,"grn ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11058.97715625
"cc23_HONR",126274.51,11070.36715625,2023-01-03 00:59:44,13.67,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11070.36715625
"cc23_HONR",126290.15,11086.00715625,2023-01-03 01:00:00,21.54,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11086.00715625
"cc23_HONR",126318,11113.85715625,2023-01-03 01:00:28,21.48,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11113.85715625
"cc23_HONR",126340.45,11136.30715625,2023-01-03 01:00:50,5.92,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11136.30715625
"cc23_HONR",126348.74,11144.59715625,2023-01-03 01:00:59,11.11,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11144.59715625
"cc23_HONR",126360.73,11156.58715625,2023-01-03 01:01:10,26.81,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11156.58715625
"cc23_HONR",126395.88,11191.73715625,2023-01-03 01:01:46,30.5,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11191.73715625
"cc23_HONR",126429.82,11225.67715625,2023-01-03 01:02:20,7.92,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11225.67715625
"cc23_HONR",126443.15,11239.00715625,2023-01-03 01:02:33,21.04,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11239.00715625
"cc23_HONR",126468.71,11264.56715625,2023-01-03 01:02:58,10.13,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11264.56715625
"cc23_HONR",126479.31,11275.16715625,2023-01-03 01:03:09,21.98,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11275.16715625
"cc23_HONR",126502.47,11298.32715625,2023-01-03 01:03:32,15.54,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11298.32715625
"cc23_HONR",126530.36,11326.21715625,2023-01-03 01:04:00,13.8,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11326.21715625
"cc23_HONR",126555.19,11351.04715625,2023-01-03 01:04:25,8.34,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11351.04715625
"cc23_HONR",126577.06,11372.91715625,2023-01-03 01:04:47,0.59,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11372.91715625
"cc23_HONR",126604.15,11400.00715625,2023-01-03 01:05:14,10.98,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11400.00715625
"cc23_HONR",126614,11409.85715625,2023-01-03 01:05:24,0.64,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11409.85715625
"cc23_HONR",126617.07,11412.92715625,2023-01-03 01:05:27,0.75,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11412.92715625
"cc23_HONR",126630.89,11426.74715625,2023-01-03 01:05:41,1.42,"str ? cub non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11426.74715625
"cc23_HONR",126633.02,11428.87715625,2023-01-03 01:05:43,0.53,"rum non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11428.87715625
"cc23_HONR",126633.56,11429.41715625,2023-01-03 01:05:43,0.59,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11429.41715625
"cc23_HONR",126644,11439.85715625,2023-01-03 01:05:54,11.47,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11439.85715625
"cc23_HONR",126656.45,11452.30715625,2023-01-03 01:06:06,0.81,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11452.30715625
"cc23_HONR",126656.98,11452.83715625,2023-01-03 01:06:07,13.03,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11452.83715625
"cc23_HONR",126670.69,11466.54715625,2023-01-03 01:06:20,0.44,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11466.54715625
"cc23_HONR",126671.93,11467.78715625,2023-01-03 01:06:22,0.39,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11467.78715625
"cc23_HONR",126673.17,11469.02715625,2023-01-03 01:06:23,1.74,"rum non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11469.02715625
"cc23_HONR",126675,11470.85715625,2023-01-03 01:06:25,0.41,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11470.85715625
"cc23_HONR",126675.74,11471.59715625,2023-01-03 01:06:26,0.8,"sql non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11471.59715625
"cc23_HONR",126680.61,11476.46715625,2023-01-03 01:06:30,22.16,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11476.46715625
"cc23_HONR",126700.86,11496.71715625,2023-01-03 01:06:51,1.77,"rum non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11496.71715625
"cc23_HONR",126718.11,11513.96715625,2023-01-03 01:07:08,1.35,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11513.96715625
"cc23_HONR",126719.64,11515.49715625,2023-01-03 01:07:09,13.22,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11515.49715625
"cc23_HONR",126722.8,11518.65715625,2023-01-03 01:07:13,0.49,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11518.65715625
"cc23_HONR",126723.8,11519.65715625,2023-01-03 01:07:14,0.31,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11519.65715625
"cc23_HONR",126725,11520.85715625,2023-01-03 01:07:15,0.7,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11520.85715625
"cc23_HONR",126728.29,11524.14715625,2023-01-03 01:07:18,1.15,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11524.14715625
"cc23_HONR",126737.05,11532.90715625,2023-01-03 01:07:27,0.61,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11532.90715625
"cc23_HONR",126750.73,11546.58715625,2023-01-03 01:07:40,4.48,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11546.58715625
"cc23_HONR",126760.5,11556.35715625,2023-01-03 01:07:50,0.95,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11556.35715625
"cc23_HONR",126761.97,11557.82715625,2023-01-03 01:07:52,0.45,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11557.82715625
"cc23_HONR",126765.07,11560.92715625,2023-01-03 01:07:55,27.97,"fed foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11560.92715625
"cc23_HONR",126798.25,11594.10715625,2023-01-03 01:08:28,1.24,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11594.10715625
"cc23_HONR",126801.24,11597.09715625,2023-01-03 01:08:31,1.09,"oth non","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11597.09715625
"cc23_HONR",126805.29,11601.14715625,2023-01-03 01:08:35,11.68,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11601.14715625
"cc23_HONR",126811.04,11606.89715625,2023-01-03 01:08:41,0.59,"oth foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11606.89715625
"cc23_HONR",126812.39,11608.24715625,2023-01-03 01:08:42,0.47,"oth foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11608.24715625
"cc23_HONR",126818.91,11614.76715625,2023-01-03 01:08:49,0.54,"gig unf","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11614.76715625
"cc23_HONR",126830.59,11626.44715625,2023-01-03 01:09:00,0.34,"oth unf","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11626.44715625
"cc23_HONR",126830.99,11626.84715625,2023-01-03 01:09:01,9.65,"fed ? foc","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11626.84715625
"cc23_HONR",126832.13,11627.98715625,2023-01-03 01:09:02,0.72,"oth unf","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11627.98715625
"cc23_HONR",126833.94,11629.79715625,2023-01-03 01:09:04,0.31,"oth unf","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11629.79715625
"cc23_HONR",126838.76,11634.61715625,2023-01-03 01:09:09,0.62,"oth unf","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11634.61715625
"cc23_HONR",126848.4,11644.25715625,2023-01-03 01:09:18,0.54,"oth unf","486","JMW","cc23_HONR005.wav","cc23_HONR_aud_JMW_486.txt",11644.25715625
