"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_RACH",824700,18258.58178125,2023-01-11 03:02:00,0,"soa","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18258.58178125
"cc23_RACH",824706.47,18265.0517812499,2023-01-11 03:02:06,9.56,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18265.0517812499
"cc23_RACH",824765.88,18324.46178125,2023-01-11 03:03:06,3.34,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18324.46178125
"cc23_RACH",824803.7,18362.2817812499,2023-01-11 03:03:44,11.64,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18362.2817812499
"cc23_RACH",824824.69,18383.2717812499,2023-01-11 03:04:05,4.75,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18383.2717812499
"cc23_RACH",824835.88,18394.46178125,2023-01-11 03:04:16,14.09,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18394.46178125
"cc23_RACH",824852.58,18411.1617812499,2023-01-11 03:04:32,13.35,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18411.1617812499
"cc23_RACH",824868.85,18427.4317812499,2023-01-11 03:04:49,10.57,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18427.4317812499
"cc23_RACH",824884.87,18443.45178125,2023-01-11 03:05:05,3.08,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18443.45178125
"cc23_RACH",824904.34,18462.9217812499,2023-01-11 03:05:24,2.46,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18462.9217812499
"cc23_RACH",824911.13,18469.71178125,2023-01-11 03:05:31,4.67,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18469.71178125
"cc23_RACH",824923.18,18481.76178125,2023-01-11 03:05:43,8.79,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18481.76178125
"cc23_RACH",824934.91,18493.49178125,2023-01-11 03:05:55,7.78,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18493.49178125
"cc23_RACH",824944.58,18503.1617812499,2023-01-11 03:06:04,4.33,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18503.1617812499
"cc23_RACH",824950.78,18509.36178125,2023-01-11 03:06:11,2.24,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18509.36178125
"cc23_RACH",824955.16,18513.74178125,2023-01-11 03:06:15,4.87,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18513.74178125
"cc23_RACH",824977.08,18535.6617812499,2023-01-11 03:06:37,7.86,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18535.6617812499
"cc23_RACH",825070.9,18629.48178125,2023-01-11 03:08:11,7.65,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18629.48178125
"cc23_RACH",825079.52,18638.10178125,2023-01-11 03:08:19,2.76,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18638.10178125
"cc23_RACH",825084.67,18643.25178125,2023-01-11 03:08:25,6.92,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18643.25178125
"cc23_RACH",825094.67,18653.25178125,2023-01-11 03:08:35,22.68,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18653.25178125
"cc23_RACH",825118.81,18677.39178125,2023-01-11 03:08:59,2.76,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18677.39178125
"cc23_RACH",825127.6,18686.1817812499,2023-01-11 03:09:07,3.07,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18686.1817812499
"cc23_RACH",825132.33,18690.9117812499,2023-01-11 03:09:12,2.38,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18690.9117812499
"cc23_RACH",825137.55,18696.13178125,2023-01-11 03:09:17,4.44,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18696.13178125
"cc23_RACH",825144.31,18702.89178125,2023-01-11 03:09:24,2.66,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18702.89178125
"cc23_RACH",825151.59,18710.1717812499,2023-01-11 03:09:31,6.81,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18710.1717812499
"cc23_RACH",825159.17,18717.75178125,2023-01-11 03:09:39,2.81,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18717.75178125
"cc23_RACH",825164.17,18722.75178125,2023-01-11 03:09:44,6.35,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18722.75178125
"cc23_RACH",825182.68,18741.26178125,2023-01-11 03:10:03,13.04,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18741.26178125
"cc23_RACH",825198.56,18757.14178125,2023-01-11 03:10:18,8.95,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18757.14178125
"cc23_RACH",825207.62,18766.20178125,2023-01-11 03:10:27,6.13,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18766.20178125
"cc23_RACH",825216.71,18775.2917812499,2023-01-11 03:10:37,7.38,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18775.2917812499
"cc23_RACH",825227.2,18785.7817812499,2023-01-11 03:10:47,8.29,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18785.7817812499
"cc23_RACH",825236.82,18795.4017812499,2023-01-11 03:10:57,3.36,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18795.4017812499
"cc23_RACH",825241.26,18799.84178125,2023-01-11 03:11:01,4.37,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18799.84178125
"cc23_RACH",825251.9,18810.48178125,2023-01-11 03:11:12,4.98,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18810.48178125
"cc23_RACH",825261.16,18819.74178125,2023-01-11 03:11:21,10.95,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18819.74178125
"cc23_RACH",825280.89,18839.47178125,2023-01-11 03:11:41,13.09,"fed ? foc","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18839.47178125
"cc23_RACH",825300.01,18858.59178125,2023-01-11 03:12:00,0,"eoa","427","MS","cc23_RACH040.wav","cc23_RACH_aud_MS_427.txt",18858.59178125
