"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_CAPE",1653726,12108.4557916699,2023-01-20 17:20:00,0,"soa","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12108.4557916699
"cc23_CAPE",1654150.68,12533.1357916698,2023-01-20 17:27:04,3.08,"sql cub non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12533.1357916698
"cc23_CAPE",1654154.59,12537.04579167,2023-01-20 17:27:08,10.76,"fed foc","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12537.04579167
"cc23_CAPE",1654166.76,12549.2157916699,2023-01-20 17:27:20,1.01,"sql cub non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12549.2157916699
"cc23_CAPE",1654169.35,12551.80579167,2023-01-20 17:27:23,18.09,"fed ? foc","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12551.80579167
"cc23_CAPE",1654169.78,12552.2357916699,2023-01-20 17:27:23,0.66,"gig non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12552.2357916699
"cc23_CAPE",1654172.24,12554.6957916699,2023-01-20 17:27:26,0.63,"oth non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12554.6957916699
"cc23_CAPE",1654179.39,12561.8457916698,2023-01-20 17:27:33,1.52,"gig non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12561.8457916698
"cc23_CAPE",1654180.5,12562.9557916699,2023-01-20 17:27:34,0.39,"oth non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12562.9557916699
"cc23_CAPE",1654181.12,12563.57579167,2023-01-20 17:27:35,0.53,"oth non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12563.57579167
"cc23_CAPE",1654181.83,12564.28579167,2023-01-20 17:27:35,0.64,"gig non","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12564.28579167
"cc23_CAPE",1654228.53,12610.9857916699,2023-01-20 17:28:22,18.65,"fed foc","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12610.9857916699
"cc23_CAPE",1654260.28,12642.7357916699,2023-01-20 17:28:54,5.98,"fed ? foc","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12642.7357916699
"cc23_CAPE",1654279.45,12661.9057916699,2023-01-20 17:29:13,3.44,"fed ? foc","474","MS","cc23_CAPE039.wav","cc23_CAPE_aud_MS_474.txt",12661.9057916699
