"tag","tag_time","wav_time","utc_time","duration","label","audit_number","labeler","wav_file","audit_file","time"
"cc23_MOMO",1000509.09,21262.6709687499,2023-01-13 03:51:45,0,"soa","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21262.6709687499
"cc23_MOMO",1000519.38,21272.9609687499,2023-01-13 03:51:55,38.28,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21272.9609687499
"cc23_MOMO",1000562.64,21316.22096875,2023-01-13 03:52:38,5.92,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21316.22096875
"cc23_MOMO",1000574.1,21327.6809687499,2023-01-13 03:52:50,20.33,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21327.6809687499
"cc23_MOMO",1000597.82,21351.4009687499,2023-01-13 03:53:13,27.37,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21351.4009687499
"cc23_MOMO",1000628.4,21381.98096875,2023-01-13 03:53:44,9.91,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21381.98096875
"cc23_MOMO",1000641.16,21394.74096875,2023-01-13 03:53:57,6.67,"fed ? foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21394.74096875
"cc23_MOMO",1000648.88,21402.4609687499,2023-01-13 03:54:04,4.3,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21402.4609687499
"cc23_MOMO",1000661.21,21414.7909687499,2023-01-13 03:54:17,18.74,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21414.7909687499
"cc23_MOMO",1000680.27,21433.85096875,2023-01-13 03:54:36,5.68,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21433.85096875
"cc23_MOMO",1000688.65,21442.23096875,2023-01-13 03:54:44,12.86,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21442.23096875
"cc23_MOMO",1000705.84,21459.4209687499,2023-01-13 03:55:01,7.48,"fed ? foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21459.4209687499
"cc23_MOMO",1000717.81,21471.39096875,2023-01-13 03:55:13,1.8,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21471.39096875
"cc23_MOMO",1000729.24,21482.8209687499,2023-01-13 03:55:25,7.01,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21482.8209687499
"cc23_MOMO",1000738.64,21492.22096875,2023-01-13 03:55:34,7.5,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21492.22096875
"cc23_MOMO",1000747.93,21501.51096875,2023-01-13 03:55:43,14.25,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21501.51096875
"cc23_MOMO",1000766.43,21520.01096875,2023-01-13 03:56:02,20.17,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21520.01096875
"cc23_MOMO",1000792.02,21545.60096875,2023-01-13 03:56:28,19.05,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21545.60096875
"cc23_MOMO",1000812.63,21566.2109687499,2023-01-13 03:56:48,2.82,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21566.2109687499
"cc23_MOMO",1000816.24,21569.8209687499,2023-01-13 03:56:52,32.09,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21569.8209687499
"cc23_MOMO",1000849.94,21603.5209687499,2023-01-13 03:57:25,10.03,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21603.5209687499
"cc23_MOMO",1000860.45,21614.0309687499,2023-01-13 03:57:36,5.27,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21614.0309687499
"cc23_MOMO",1000869.11,21622.6909687499,2023-01-13 03:57:45,6.11,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21622.6909687499
"cc23_MOMO",1000877.88,21631.4609687499,2023-01-13 03:57:53,25.82,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21631.4609687499
"cc23_MOMO",1000908.63,21662.2109687499,2023-01-13 03:58:24,8.54,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21662.2109687499
"cc23_MOMO",1000918.19,21671.7709687499,2023-01-13 03:58:34,8.16,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21671.7709687499
"cc23_MOMO",1000927.86,21681.4409687499,2023-01-13 03:58:43,13.39,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21681.4409687499
"cc23_MOMO",1000942.5,21696.0809687499,2023-01-13 03:58:58,3.55,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21696.0809687499
"cc23_MOMO",1000947.43,21701.01096875,2023-01-13 03:59:03,7.88,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21701.01096875
"cc23_MOMO",1000963.57,21717.1509687499,2023-01-13 03:59:19,6.04,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21717.1509687499
"cc23_MOMO",1000975.39,21728.97096875,2023-01-13 03:59:31,6.86,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21728.97096875
"cc23_MOMO",1000983.15,21736.73096875,2023-01-13 03:59:39,3.85,"fed ? foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21736.73096875
"cc23_MOMO",1000998.1,21751.6809687499,2023-01-13 03:59:54,14.84,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21751.6809687499
"cc23_MOMO",1001021.91,21775.49096875,2023-01-13 04:00:17,8.3,"fed foc","476","JMW","cc23_MOMO043.wav","cc23_MOMO_aud_JMW_476.txt",21775.49096875
