 552047.00	0.00	soa
 552413.88	0.75	grn ? unf
 553186.25	0.56	whp non
 553189.07	1.34	whp non
 553192.95	1.63	whp non
 553196.84	1.71	whp non
 553200.74	1.78	whp non
 553204.70	1.94	whp non
 553208.77	2.05	whp non
 553213.06	2.22	whp non
 553217.71	2.25	whp non
 553222.28	2.22	whp non
 553227.17	2.34	whp non
 553679.69	0.25	oth non
 553680.31	0.37	oth foc
 553855.06	0.63	oth non
 556007.97	1.07	gig foc
 556009.72	0.83	gig foc
 556011.17	0.31	oth foc
 556011.67	0.69	gig foc
 556028.37	15.26	fed ? foc
 556046.58	11.12	fed ? foc
 556059.22	10.01	fed ? foc
 556100.38	6.04	fed ? foc
 556107.86	2.45	fed ? foc
 556130.53	16.64	fed ? foc
 556150.22	10.77	fed ? foc
 556178.67	26.64	fed foc
 556206.46	3.56	fed ? foc
 556208.92	0.43	gig foc
 556218.08	3.45	fed ? foc
 556223.94	14.17	fed ? foc
 556239.92	15.73	fed foc
 556258.39	27.97	fed ? foc
 556288.33	3.70	fed ? foc
 556304.80	10.73	fed ? foc
 556315.90	12.15	fed ? foc
 556330.36	5.43	fed foc
 556340.56	5.90	fed foc
 556347.48	10.52	fed foc
 556365.74	10.39	fed foc
 556379.13	16.77	fed ? foc
 556402.58	11.20	fed ? foc
 556415.33	26.16	fed ? foc
 556441.54	5.45	fed ? foc
 556450.98	4.31	fed foc
 556462.45	4.36	fed ? foc
 556475.02	20.01	fed foc
 556501.68	4.66	fed ? foc
 556517.68	6.43	fed foc
 556525.43	1.11	fed ? foc
 556529.10	3.74	fed ? foc
 556534.03	1.42	fed foc
 556545.84	12.50	fed ? foc
 556563.44	16.02	fed foc
 556587.61	3.24	fed ? foc
 556600.33	9.83	fed ? foc
 556612.39	2.18	fed ? foc
 556621.00	9.37	fed foc
 556639.53	4.11	fed foc
 556644.59	2.97	fed ? foc
 556649.32	7.65	fed foc
 556662.09	13.18	fed foc
 556678.02	2.42	fed foc
 556705.07	2.68	fed ? foc
 556709.60	5.11	fed ? foc
 556726.76	3.12	fed ? foc
 557435.03	6.28	fed ? foc
 557441.83	7.34	fed ? foc
 557457.84	4.10	fed ? foc
 557462.81	6.55	fed ? foc
 557513.50	3.34	fed ? foc
 557518.43	7.60	fed ? foc
 557529.67	5.83	fed foc
 557536.61	6.58	fed foc
 557547.25	6.19	fed ? foc
 557555.48	3.97	fed ? foc
 557566.73	7.49	fed ? foc
 557582.53	0.37	oth non
 557585.45	0.49	sql foc
 557587.04	1.01	sql foc
 557588.97	0.97	sql foc
 557591.27	0.76	sql foc
 557598.88	0.64	oth foc
 557602.39	1.50	str cub non
 557605.35	1.43	str cub non
 557608.45	1.34	str cub non
 557612.20	0.99	sql non
 557616.71	7.68	fed ? foc
 557618.81	0.22	oth foc
 557626.30	0.73	oth non
 557627.59	3.15	fed ? foc
 557634.97	0.77	str cub non
 557635.74	0.43	sql unf
 557637.98	0.39	sql foc
 557638.71	0.29	sql foc
 557639.00	0.63	gig foc
 557667.29	3.81	fed foc
 557673.20	2.48	fed foc
 557685.07	17.50	fed foc
 557709.25	14.69	fed foc
 557729.47	4.13	fed ? foc
 557738.09	11.49	fed ? foc
 557752.24	21.03	fed foc
 557774.17	5.64	fed ? foc
 557781.12	14.11	fed foc
 557797.81	18.55	fed ? foc
 557821.66	13.15	fed foc
 557903.00	12.82	fed foc
 557921.64	6.80	fed ? foc
 557932.05	3.83	fed ? foc
 557937.45	5.96	fed foc
 557955.02	12.80	fed foc
 557968.80	6.49	fed foc
 557982.49	10.42	fed foc
 557995.22	2.58	fed foc
 558000.55	1.72	fed ? foc
 558013.82	11.95	fed foc
 558029.96	3.87	fed ? foc
 558059.45	0.62	grn foc
 558709.10	0.00	eoa
