 103250.00	0.00	SOA
 103374.25	0.75	gig foc
 103375.20	1.94	grn non
 103377.34	1.87	grn foc
 103378.05	1.86	grn non
 103383.11	2.89	grn non
 103389.17	2.86	grn non
 103394.99	2.67	grn non
 103400.86	2.66	grn non
 103408.28	2.81	grn non
 103409.90	0.88	whp foc
 103412.97	1.78	whp foc
 103417.21	1.82	whp foc
 103421.65	2.12	whp foc
 103426.09	1.68	whp foc
 103427.78	1.07	grn non
 103429.85	1.91	whp foc
 103431.76	1.68	grn non
 103434.34	2.34	whp foc
 103439.28	2.26	whp foc
 103446.84	2.52	grn non
 103454.62	2.21	grn non
 103466.57	3.11	rum foc
 103479.49	3.27	rum foc
 103498.58	1.82	grn non
 103509.50	3.51	grn non
 103532.71	2.26	grn non
 103542.84	2.71	grn non
 103553.84	3.19	grn non
 103574.61	2.79	grn non
 103584.47	2.25	grn non
 103594.00	2.57	grn non
 103601.87	1.40	grn non
 103640.99	2.81	rum foc
 103850.00	0.00	EOA
