 346486.99	0.00	soa
 346493.44	0.97	grn non
 346498.75	0.62	grn non
 346503.63	1.54	grn unf
 346509.71	1.22	grn non
 346514.89	0.64	grn non
 346524.59	0.36	grn ? non
 346530.50	0.47	grn ? unf
 346535.74	0.68	grn foc
 346536.43	1.36	grn ? non
 346536.83	0.66	grn ? non
 346539.14	0.69	grn foc
 346540.53	0.84	grn non
 346544.64	1.39	grn foc
 346548.09	0.34	oth foc
 346549.43	1.20	grn foc
 346557.44	0.46	grn ? non
 346561.54	1.21	grn unf
 346563.19	0.20	oth foc
 346566.48	0.36	grn ? non
 346567.73	0.68	grn foc
 346572.20	0.90	grn non
 346599.71	0.32	grn ? foc
 346600.06	0.17	oth foc
 346620.44	0.40	grn ? non
 346624.39	0.19	oth non
 346630.61	0.25	oth foc
 346633.32	0.10	oth foc
 346633.79	0.39	grn ? foc
 346635.05	0.20	oth foc
 346635.82	0.24	oth non
 346636.53	0.57	grn ? foc
 346637.25	0.64	grn ? foc
 346641.70	0.53	grn ? foc
 346644.35	0.49	grn ? foc
 346645.02	0.14	oth non
 346647.71	0.23	oth non
 346649.75	0.20	oth foc
 346650.17	0.16	oth non
 346651.30	0.19	oth foc
 346653.24	0.19	oth foc
 346654.51	0.24	oth foc
 346654.96	0.10	oth foc
 346655.67	0.18	oth foc
 346657.03	0.19	oth foc
 346657.50	0.17	oth foc
 346659.86	0.29	rum ? foc
 346662.22	0.37	oth foc
 346669.02	0.36	oth non
 346677.61	0.77	grn ? foc
 346679.54	1.13	grn ? foc
 346681.53	0.61	grn ? foc
 346693.27	0.33	oth foc
 346693.76	0.22	oth foc
 346695.92	0.70	oth foc
 346698.98	0.76	grn ? foc
 346702.57	0.76	grn ? foc
 346716.46	0.28	oth non
 346729.48	0.30	oth unf
 346741.27	0.21	oth foc
 346745.34	0.55	grn ? foc
 346748.34	0.13	oth non
 346751.38	0.30	oth foc
 346751.85	0.58	grn foc
 346754.90	0.13	oth foc
 346755.14	0.84	grn foc
 346757.83	0.27	oth foc
 346758.24	0.64	grn foc
 346760.20	0.26	oth foc
 346760.62	0.94	grn foc
 346763.40	0.46	grn foc
 346764.10	0.48	grn foc
 346765.61	0.78	grn foc
 346769.26	0.21	oth foc
 346769.57	1.30	grn foc
 346772.79	0.28	oth foc
 346773.24	0.73	grn foc
 346775.96	0.36	grn ? foc
 346776.62	0.39	grn ? foc
 346777.75	0.70	grn foc
 346778.57	0.66	grn unf
 346780.85	0.69	oth foc
 346781.61	0.75	grn foc
 346784.82	1.80	grn foc
