 703455.00	0.00	soa
 704034.61	68.67	hnt
 704057.34	1.48	pra
 704087.69	1.49	pra
 704095.30	0.45	prd
 704096.59	0.39	prd
 704097.71	0.26	prd
 704098.66	2.04	prd
 704103.06	0.38	prd
 704104.00	0.35	prd
 704104.83	0.35	prd
 704106.92	0.15	prd
 704109.92	1.21	prd
 704111.91	0.43	prd
 704113.68	0.33	prd
 704114.86	0.33	prd
 704116.13	0.33	prd
 704126.72	0.61	prd
 704129.06	0.76	prd
 704130.63	0.63	prd
 704132.14	0.43	prd
 704133.29	0.93	prd
 704134.99	0.59	prd
 704136.84	0.17	prd
 704139.13	0.16	oth foc
 704163.26	60.74	fed foc
 704248.24	8.89	fed ? foc
 704291.27	0.90	grn foc
 704295.13	1.19	grn foc
 704318.88	0.16	unk non
 704330.33	0.36	rum ? foc
 704363.33	1.60	gig non
 704372.02	0.20	sql non
 704381.45	0.33	sql non
 704388.37	0.81	sql non
 704398.01	0.60	fus [sql + gig] cub non
 704407.12	1.87	gig cub non
 704413.27	1.13	gig non
 704418.04	0.50	gig ? non
 704425.39	0.27	sql cub non
 704463.24	0.29	grn foc
 704506.15	1.84	gig cub non
 704514.04	1.23	sql non
 704533.75	2.21	gig cub non
 704536.77	0.23	sql cub non
 704537.43	0.48	fus [sql + gig] cub non
 704562.54	0.54	gig cub non
 704651.00	0.74	whp non
 704652.60	6.52	skp - non calls masked by loud rain
 704659.14	0.85	sql non
 704775.02	0.00	eoa
