 128520.07	0.00	soa
 128575.02	2.35	rum foc
 128582.45	0.92	whp foc
 128586.13	1.17	whp foc
 128590.92	1.25	whp foc
 128595.76	1.54	whp foc
 128602.65	1.57	
 128602.65	1.57	whp foc
 128606.96	1.69	whp foc
 128612.05	1.75	whp foc
 128649.96	1.26	grn foc
 128697.57	4.79	rum foc
 128705.91	1.01	whp non
 128710.05	1.02	oth foc
 128711.34	0.49	whp non
 128717.12	1.02	whp non
 128720.97	1.11	whp non
 128728.59	0.77	grn foc
 128753.38	1.44	rum foc
 128763.87	4.85	seq[rum+whp] foc
 128773.77	0.99	whp foc
 128777.23	1.37	whp foc
 128781.34	1.43	whp foc
 128786.86	1.47	whp foc
 128819.99	0.00	eoa
