 1399704.03	0.00	soa
 1399874.50	8.29	fed ? foc
 1399889.85	21.05	fed foc
 1399915.30	8.77	fed foc
 1399928.27	3.70	fed foc
 1399932.95	7.52	fed ? foc
 1399991.92	8.08	fed foc
 1400003.61	1.79	fed foc
 1400012.01	3.29	fed foc
 1400022.15	4.61	fed ? foc
 1400055.78	7.87	fed ? foc
 1400088.27	4.93	fed ? foc
 1400231.66	15.63	fed ? foc
 1400268.65	4.95	fed ? foc
 1400293.19	5.91	fed foc
 1400304.52	12.87	fed foc
 1400324.29	6.08	fed ? foc
 1400331.47	7.84	fed foc
 1400342.04	7.46	fed foc
 1400350.57	4.64	fed foc
 1400356.59	8.29	fed foc
 1400380.13	2.50	fed foc
 1400390.68	4.06	fed ? foc
 1400399.55	4.88	fed ? foc
 1400409.19	5.03	fed ? foc
 1400445.96	4.43	fed foc
 1400450.91	3.01	fed foc
 1400459.18	7.22	fed foc
 1400473.91	9.42	fed foc
 1400488.12	10.18	fed ? foc
 1400501.78	24.25	fed foc
 1400527.43	17.52	fed foc
 1400547.40	4.89	fed foc
 1400555.10	11.90	fed foc
 1400568.31	2.38	fed foc
 1400573.97	18.09	fed foc
 1400594.12	7.14	fed ? foc
 1400603.24	12.14	fed foc
 1400618.14	24.67	fed foc
 1400645.60	5.53	fed foc
 1400656.82	5.23	fed foc
 1400668.72	25.99	fed foc
 1400695.94	3.87	fed foc
 1400700.57	4.84	fed foc
 1400730.23	5.28	fed ? foc
 1400747.42	6.30	fed foc
 1400759.54	6.64	fed ? foc
 1400768.90	27.00	fed foc
 1400798.05	8.14	fed foc 
 1400806.86	3.14	fed ? foc
 1400817.18	7.39	fed foc
 1400839.01	5.09	fed foc
 1400844.97	5.81	fed foc
 1400857.01	5.65	fed ? foc
 1400865.41	10.54	fed foc
 1400877.15	1.78	fed foc
 1400886.86	6.00	fed ? foc
 1400894.25	18.75	fed ? foc
 1400918.66	9.27	fed foc
 1400937.79	15.30	fed foc
 1400953.71	3.11	fed ? foc
 1400958.33	5.50	fed foc
 1400974.84	2.13	fed foc
 1400979.01	22.36	fed ? foc
 1401007.02	18.53	fed ? foc
 1401036.29	13.51	fed foc
 1401051.42	7.24	fed foc
 1401067.11	3.73	fed ? foc
 1401084.98	6.23	fed foc
 1401104.08	6.42	fed ? foc
 1401112.88	2.78	fed ? foc
 1401116.91	5.02	fed ? foc
 1401131.74	3.80	fed foc
 1401140.49	6.97	fed foc
 1401152.51	5.78	fed foc
 1401195.49	7.31	fed ? foc
 1401217.99	14.49	fed foc
 1401239.77	3.19	fed ? foc
 1401248.28	7.56	fed ? foc
 1401268.60	13.87	fed foc
 1401286.07	5.35	fed ? foc
 1401320.60	4.54	fed ? foc
 1401331.47	2.64	fed ? foc
 1401334.11	13.76	fed foc
 1401350.40	37.66	fed foc
 1401390.45	1.61	fed ? foc
 1401395.43	1.90	fed ? foc
 1401402.88	3.49	fed ? foc
 1401426.12	17.42	fed foc
 1401472.36	6.89	fed ? foc
 1401487.42	2.04	fed foc
 1401508.05	18.94	fed ? foc
 1401561.48	3.89	fed ? foc
 1401591.08	5.01	fed foc
 1401600.33	2.54	fed foc
 1401616.87	3.21	fed foc
 1401644.86	2.80	fed foc
 1401648.82	3.14	fed foc
 1401652.56	2.98	fed ? foc
 1401663.48	6.68	fed foc
 1401671.25	3.39	fed ? foc
 1401691.76	20.63	fed foc
 1401719.82	6.69	fed foc
 1401739.10	9.85	fed foc
 1401751.45	3.84	fed foc
 1401762.64	6.64	fed foc
 1401772.71	7.17	fed ? foc
 1401785.46	6.72	fed ? foc
 1401800.26	11.70	fed foc
 1401813.10	10.33	fed foc
 1401824.26	7.85	fed foc
 1401840.00	4.55	fed foc
 1401848.66	12.26	fed foc
 1401867.18	10.13	fed ? foc
 1401879.49	1.20	fed foc
 1401885.52	3.38	fed foc
 1401908.54	1.80	fed foc
 1401913.51	3.02	fed foc
 1401922.19	12.54	fed foc
 1401968.73	2.32	fed foc
 1401979.61	15.75	fed foc
 1401999.03	9.19	fed foc
 1402021.02	10.74	fed ? foc
 1402047.74	5.80	fed ? foc
 1402056.20	4.97	fed ? foc
 1402077.77	6.90	fed foc
 1402097.43	5.29	fed foc
 1402103.73	4.25	fed foc
 1402126.45	7.23	fed foc
 1402138.58	3.36	fed foc
 1402147.46	2.57	fed ? foc
 1402155.90	24.09	fed foc
 1402181.06	12.30	fed foc
 1402195.21	0.39	oth foc
 1402199.70	25.96	fed foc
 1402228.78	14.17	fed foc
 1402250.33	11.57	fed foc
 1402265.75	18.80	fed foc
 1402285.63	17.92	fed foc
 1402305.60	12.48	fed foc
 1402321.74	7.81	fed foc
 1402337.86	16.47	fed ? foc
 1402356.98	3.13	fed ? foc
 1402377.50	11.87	fed ? foc
 1402399.58	2.86	fed foc
 1402408.79	0.00	eoa
