 641029.01	0.00	soa
 641040.13	1.15	grn non
 641044.63	1.97	grn non
 641099.92	1.66	grn non
 641145.56	0.32	unk non
 641148.75	1.68	whp non
 641154.57	1.54	whp non
 641159.72	1.60	whp non
 641162.22	0.26	oth non
 641164.68	1.66	whp non
 641170.21	1.21	whp non
 641174.31	1.00	whp non
 641179.08	1.09	whp non
 641192.80	2.48	rum non
 641203.88	2.01	grn non
 641218.82	1.28	whp non
 641222.93	1.57	whp non
 641227.81	1.52	grn foc
 641231.18	1.79	gwl non
 641259.77	1.64	whp non
 641260.22	1.04	grn non
 641365.67	0.67	unk
 641433.63	0.65	whp non
 641436.50	1.10	whp non
 641437.05	0.55	whp non
 641441.91	1.53	grn foc
 641453.02	0.95	grn foc
 641497.01	1.04	whp non
 641500.13	1.17	whp non
 641503.55	1.08	whp non
 641506.63	1.72	whp non
 641510.41	1.92	whp non
 641514.60	1.79	whp non
 641518.68	1.41	whp non
 641521.85	1.72	whp non
 641525.92	2.00	whp non
 641662.50	1.42	gwl non
 641666.85	1.74	grn foc
 642014.12	0.91	grn non
 642020.11	0.21	oth foc
 642049.08	1.24	oth non ?
 642144.85	0.97	whp non
 642146.39	0.16	oth non
 642146.87	0.34	unk
 642148.79	1.17	whp non
 642153.53	1.94	whp non
 642159.21	2.53	whp non
 642165.85	1.34	whp non
 642170.92	1.49	whp non
 642176.34	1.48	whp non
 642179.52	1.19	grn non
 642181.69	0.38	oth non
 642182.22	2.73	whp non
 642211.03	1.66	grn non
 642222.24	2.12	grn non
 642228.99	0.00	eoa
