131149.01	0.00	soa
 131150.25	1.15	grn non
 131157.21	2.09	whp non
 131162.33	1.14	whp non
 131166.07	1.75	wgp non
 131171.30	1.81	wph non
 131176.39	2.15	whp non
 131181.35	2.39	whp non
 131186.99	2.45	whp non
 131192.73	2.72	whp non
 131204.43	1.82	unk non
 131206.82	1.00	sql non
 131211.54	2.85	sql non
 131221.89	5.37	sql non
 131262.33	1.98	gwl non
 131267.39	2.40	fus [grn+rum] foc
 131276.43	3.33	rum foc
 131285.38	1.11	rum foc
 131300.00	1.28	whp foc
 131305.25	1.62	whp foc
 131306.98	1.11	whp non
 131310.21	1.40	whp foc
 131313.00	3.24	whp non
 131314.32	1.94	whp foc
 131319.23	1.86	whp non
 131319.60	1.45	whp foc
 131323.71	1.74	whp foc
 131325.03	2.07	whp non
 131328.66	1.33	whp non
 131330.66	0.47	whp foc
 131332.94	1.64	whp non
 131333.71	0.88	rum non
 131337.96	2.01	whp non
 131339.40	1.98	grn non
 131343.05	1.60	whp non
 131345.26	0.23	sql non
 131348.05	1.60	rum foc
 131359.56	3.32	rum non
 131364.97	0.83	rum non
 131382.62	0.97	rum non
 131402.85	0.33	rum non
 131404.83	2.44	rum non
 131413.52	1.47	sql non
 131432.00	1.18	grn non
 131434.47	1.77	grn non
 131438.11	2.00	grn non
 131444.27	2.22	grn non
 131448.81	1.79	grn non
 131456.05	1.63	grn non
 131459.54	2.88	fus [grn+whp] non
 131465.26	1.31	whp non
 131469.82	1.99	whp non
 131474.32	1.92	i
 131474.32	1.92	whp non
 131478.84	2.18	whp non
 131484.38	2.14	whp non
 131490.16	4.19	whp non
 131491.97	1.84	sql non
 131497.11	1.46	whp non
 131498.34	2.04	whp non
 131503.99	2.35	fus [sql+whp] non
 131507.66	1.26	whp non
 131510.34	1.91	whp non
 131518.36	1.14	whp non
 131534.14	9.93	str cub non
 131536.12	0.65	grn foc
 131545.39	1.21	str cub non
 131550.22	2.00	whp non
 131556.33	1.42	whp non
 131560.16	1.88	whp non
 131565.11	1.78	whp non
 131571.23	1.80	whp non
 131573.92	1.04	rum foc
 131576.05	0.73	rum foc
 131579.79	1.39	rum foc
 131582.90	1.53	rum foc
 131630.58	1.42	grn foc
 131634.87	1.88	seq [grn+rum] foc
 131659.31	1.24	rum foc
 131660.83	0.00	eoa
